31550	7.677691	1.171343	3
12079	0.000000	0.582419	2
10034	0.962471	0.224276	2
12794	1.754615	0.525711	2
6864	3.654613	0.556145	2
45781	13.442705	1.374271	3
14385	5.232994	0.155006	2
23476	10.045643	0.333193	3
76774	19.199575	0.785644	1
9580	0.000000	0.864976	2
9923	8.977910	1.221221	3
13245	5.597238	0.020369	2
49881	7.297932	0.028291	1
5432	6.280101	0.520840	2
54215	2.426238	0.077896	1
11616	7.055522	0.504692	2
52043	4.108820	0.671222	1
4063	0.464720	0.035736	2
17945	12.342130	1.006208	3
10886	2.938516	1.328805	2
50292	7.763729	1.016022	3
71556	7.417690	0.677060	1
18629	6.475269	0.499384	3
10306	7.635740	0.618909	2
13005	4.738449	0.956665	2
33948	5.121311	1.262152	1
34651	7.709434	0.227285	3
17567	0.000000	1.328222	2
40116	7.510992	1.152366	3
27385	9.555164	1.570782	3
26038	10.980746	1.239944	3
5951	4.321077	1.066126	2
73136	9.080794	1.056322	1
63951	1.141596	0.790879	1
16956	3.185753	1.373999	2
57312	3.191444	0.860079	1
23060	0.473735	1.643494	2
49624	5.191147	0.778216	1
27535	10.562022	1.568304	3
10400	1.517592	0.835808	2
54878	5.141612	1.164307	1
7524	5.833017	0.570698	2
42835	13.630596	1.316067	3
5976	3.198864	1.486782	2
33868	14.336471	0.884155	3
35682	8.016611	0.790861	3
11635	1.886562	1.505952	2
4603	1.566387	1.595240	2
5847	0.000000	0.180826	2
68937	7.404596	0.156872	1
15602	4.643425	0.084925	2
40986	0.301420	0.489451	1
66256	8.377600	0.892174	1
46932	0.279021	0.989368	1
45294	10.336924	0.338691	3
69631	11.236086	1.298405	1
34127	11.183535	1.464049	3
11151	5.272334	0.657285	2
42818	6.291712	0.074586	3
4357	6.719460	0.674806	2
10865	0.000000	0.483056	2
67618	9.223467	1.348688	1
10207	2.493151	1.578352	2
66728	11.384132	0.399834	1
12108	2.487861	0.299385	2
35884	11.112951	1.051458	3
